AR,2013,1,245.57
AR,2013,2,246.11
AR,2013,3,246.19
AR,2013,4,246.03
AR,2014,1,247.58
AR,2014,2,247.47
AR,2014,3,249.82
AR,2014,4,252.3
AR,2015,1,252.74
AR,2015,2,253.98
AR,2015,3,257.1
AR,2015,4,259.42
AR,2016,1,258.85
AR,2016,2,262.26
AR,2016,3,266
AR,2016,4,268.15
AR,2017,1,270.21
AR,2017,2,273.27
AR,2017,3,275.74
AZ,1975,1,58.67
AZ,1975,2,61.29
AZ,1975,3,58.93
AZ,1975,4,55.08
AZ,1976,1,57.88
AZ,1976,2,62.85
AZ,1976,3,61.06
AZ,1976,4,61.01
AZ,1977,1,63.04
AZ,1977,2,63.39
AZ,1977,3,66.09
AZ,1977,4,69.65
AZ,1978,1,70.9
AZ,1978,2,73.88
AZ,1978,3,79.03
AZ,1978,4,82.82
AZ,1979,1,87.89
AZ,1979,2,92.44
AZ,1979,3,95.01
AZ,1979,4,99.34
AZ,1980,1,100
AZ,1980,2,98.86
AZ,1980,3,106.97
AZ,1980,4,107.51
AZ,1981,1,108.15
AZ,1981,2,111.62
AZ,1981,3,117.46
AZ,1981,4,110.48
AZ,1982,1,106.57
AZ,1982,2,111.93
AZ,1982,3,108.93
AZ,1982,4,110.51
AZ,1983,1,119.55
AZ,1983,2,119.69
AZ,1983,3,115.58
AZ,1983,4,113.95
AZ,1984,1,117.54
AZ,1984,2,122.34
AZ,1984,3,123.1
AZ,1984,4,122.17
AZ,1985,1,125.38
AZ,1985,2,125.62
AZ,1985,3,127.65
AZ,1985,4,128.89
AZ,1986,1,131.52
AZ,1986,2,135.54
AZ,1986,3,135.55
AZ,1986,4,133.8
AZ,1987,1,137.96
AZ,1987,2,136.81
AZ,1987,3,136.07
AZ,1987,4,133.49
AZ,1988,1,135
AZ,1988,2,136.36
AZ,1988,3,134.08
AZ,1988,4,134.7
AZ,1989,1,133.16
AZ,1989,2,132.88
AZ,1989,3,134.93
AZ,1989,4,133.99
AZ,1990,1,133.84
AZ,1990,2,133.05
AZ,1990,3,134.05
AZ,1990,4,132.83
AZ,1991,1,135.02
AZ,1991,2,136.05
AZ,1991,3,135.42
AZ,1991,4,139.37
AZ,1992,1,140.21
AZ,1992,2,139.86
AZ,1992,3,140.73
AZ,1992,4,141.51
AZ,1993,1,141.62
AZ,1993,2,143.26
AZ,1993,3,144.4
AZ,1993,4,146.33
AZ,1994,1,148.3
AZ,1994,2,150.37
AZ,1994,3,152.05
AZ,1994,4,153.92
AZ,1995,1,155.77
AZ,1995,2,158.55
AZ,1995,3,161.59
AZ,1995,4,163.46
AZ,1996,1,166.15
AZ,1996,2,166.38
AZ,1996,3,167.94
AZ,1996,4,169.64
AZ,1997,1,171.16
AZ,1997,2,172.33
AZ,1997,3,175.38
AZ,1997,4,177.99
AZ,1998,1,180.28
AZ,1998,2,182.03
AZ,1998,3,184.5
AZ,1998,4,186.79
AZ,1999,1,188.81
AZ,1999,2,191.23
AZ,1999,3,194.07
AZ,1999,4,195.91
AZ,2000,1,200.28
AZ,2000,2,202.65
AZ,2000,3,205.3
AZ,2000,4,208.48
AZ,2001,1,213.17
AZ,2001,2,216.43
AZ,2001,3,219.6
AZ,2001,4,221.76
AZ,2002,1,224.82
AZ,2002,2,227.73
AZ,2002,3,231.68
AZ,2002,4,234.33
AZ,2003,1,237.14
AZ,2003,2,239.6
AZ,2003,3,243.28
AZ,2003,4,251.55
AZ,2004,1,255.86
AZ,2004,2,264.91
AZ,2004,3,280.72
AZ,2004,4,292.12
AZ,2005,1,309.83
AZ,2005,2,341.96
AZ,2005,3,370.67
AZ,2005,4,396.28
AZ,2006,1,411.13
AZ,2006,2,419.79
AZ,2006,3,423.71
AZ,2006,4,426.94
AZ,2007,1,425.11
AZ,2007,2,421.24
AZ,2007,3,411.74
AZ,2007,4,404.77
AZ,2008,1,391.08
AZ,2008,2,368.28
AZ,2008,3,341.65
AZ,2008,4,329.02
AZ,2009,1,328.09
AZ,2009,2,304.33
AZ,2009,3,288.42
AZ,2009,4,279.91
AZ,2010,1,272.29
AZ,2010,2,262.69
AZ,2010,3,262.31
AZ,2010,4,255.23
AZ,2011,1,241.61
AZ,2011,2,230.04
AZ,2011,3,231.91
AZ,2011,4,236.68
AZ,2012,1,235.36
AZ,2012,2,238.73
AZ,2012,3,248.25
AZ,2012,4,255.95
AZ,2013,1,262.35
AZ,2013,2,274.48
AZ,2013,3,284.05
AZ,2013,4,291.84
AZ,2014,1,297.74
AZ,2014,2,302.6
AZ,2014,3,305.69
AZ,2014,4,310.63
AZ,2015,1,312.35
AZ,2015,2,320.04
AZ,2015,3,327.68
AZ,2015,4,332.63
AZ,2016,1,335.84
AZ,2016,2,343.65
AZ,2016,3,349.06
AZ,2016,4,354.97
AZ,2017,1,362.12
AZ,2017,2,374.27
AZ,2017,3,382.53
CA,1975,1,41.62
CA,1975,2,42.76
CA,1975,3,44.26
CA,1975,4,45.86
CA,1976,1,47.75
CA,1976,2,50.26
CA,1976,3,53.54
CA,1976,4,55.5
CA,1977,1,58
CA,1977,2,62.97
CA,1977,3,67.93
CA,1977,4,70.61
CA,1978,1,73.19
CA,1978,2,75.95
CA,1978,3,78.6
CA,1978,4,81.6
CA,1979,1,84.83
CA,1979,2,88.56
CA,1979,3,93.08
CA,1979,4,96.33
CA,1980,1,100
CA,1980,2,102.93
CA,1980,3,106.61
CA,1980,4,108.4
CA,1981,1,110.73
CA,1981,2,113.15
CA,1981,3,116.56
CA,1981,4,117.84
CA,1982,1,115.44
CA,1982,2,116.42
CA,1982,3,116.97
CA,1982,4,116.95
CA,1983,1,117.79
CA,1983,2,117.81
CA,1983,3,117.58
CA,1983,4,118.02
CA,1984,1,119.82
CA,1984,2,120.44
CA,1984,3,121.91
CA,1984,4,123
CA,1985,1,124.73
CA,1985,2,126.56
CA,1985,3,129.39
CA,1985,4,130.8
CA,1986,1,132.46
CA,1986,2,135.02
CA,1986,3,137.95
CA,1986,4,141.3
CA,1987,1,144.95
CA,1987,2,148.48
CA,1987,3,153.17
CA,1987,4,157.51
CA,1988,1,163.27
CA,1988,2,170.03
CA,1988,3,178.13
